id,requester_label,state,title,volume,volume_bucket,archive_covers_period,condition_id,requestTimestamp_dt,proposalTimestamp_dt,disputeTimestamp_dt,settlementTimestamp_dt,hours_to_dispute,days_dispute_to_settlement,proposed_outcome,settled_outcome,outcome_flipped,went_to_unknown_5050,bond_usdc,reward_usdc,proposer,disputer
YES_OR_NO_QUERY-1743667211-0x128a00721c3c98c54c94cea36f1a0cec172689e8e68e9aa94e2083045c186e19,uma_adapter_v2,Settled,New York Mets vs. Miami Marlins,54718.675288,regular,True,0xe7eee2850330f466c6bdb3af47d4f05d5849516b5cea0410d4476acfe8576dcc,2025-04-03 08:00:11+00:00,2025-04-09 19:44:05+00:00,2025-04-09 19:45:35+00:00,2025-04-12 00:22:38+00:00,0.025,2.1923958333333333,1.0,-5.789604461865809e+58,True,False,100.0,2.0,0x8f31de232d1bd8839eb2af564693b77e9ac18db0,0x8f31de232d1bd8839eb2af564693b77e9ac18db0
YES_OR_NO_QUERY-1739225094-0x629f6b73e99d07a5d853444cf0955f655680db516dd91a273656055b0cd92f6d,neg_risk_uma_adapter,Settled,"Will ""Paddington in Peru"" Opening Weekend Box Office be between $15-18m?",54355.76962,regular,True,0xadd687f7535a7130a258a556d2eff5e9ca604ef1c588cd221a8844abeef47208,2025-02-10 22:04:54+00:00,2025-02-17 21:00:26+00:00,2025-02-17 21:04:28+00:00,2025-02-21 00:22:43+00:00,0.06722222222222222,3.137673611111111,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xb2509b9dbaa2ad59c30abf314306a770f7c1c117,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1763136176-0x60b7b6362b3469f6f1b2e5216e317ac70684d03ec801d61ac3f3cf3b802076a9,neg_risk_uma_adapter,Settled,Will Oscar Piastri win the 2025 F1 Las Vegas Grand Prix?,54155.477873,regular,True,0xdb05b1b0c2eddf6086b78e1b57ccc6e40ab116059b30c7170ec2af3128930534,2025-11-14 16:02:56+00:00,2025-11-23 07:42:47+00:00,2025-11-23 07:43:07+00:00,2025-11-26 00:41:35+00:00,0.005555555555555556,2.7072685185185184,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xb4896fdbd22d5c3f7c275b2277cb7028cfcf74d0,0xb7ad15ad3457d8b4a3f9c5007bbf27c1f80092bd
YES_OR_NO_QUERY-1764606088-0xf4f54486ab460a73608db15f6de387500c5f34ccd22ca613b483bce046a8465f,managed_adapter_main,Settled,Maple Leafs vs. Panthers: O/U 5.5,54149.249497,regular,True,0xc411c6a1a76e066e886fed782b401575d3133e3b627863b8468688babb7e094d,2025-12-01 16:21:28+00:00,2025-12-03 03:05:09+00:00,2025-12-03 03:21:33+00:00,2025-12-06 00:42:07+00:00,0.2733333333333333,2.8892824074074075,1.0,0.0,True,False,500.0,2.0,0x176a56a10b952c4ab1acb234384e97c5574bbdf9,0x48d18645e747c86def0ac3db8c391a36c04729ab
YES_OR_NO_QUERY-1765843629-0x9cb52a4d20d31ff6f71ab91173536154e678d95afb999227986a5f99db8bfb5f,managed_adapter_main,Settled,Will Max Martin attend Taylor Swift's wedding?,53949.279882,regular,False,0x0d9d760ff17a0e64ff9b67f48893c0b1ae4874cd462ce6c2d38c82e2b9171fda,2025-12-16 00:07:09+00:00,2026-07-16 15:57:53+00:00,2026-07-16 16:36:01+00:00,2026-07-20 00:31:57+00:00,0.6355555555555555,3.330509259259259,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x9a3fa403a6666eef75f92f181fcf13f9c051914a,0xd295587fe8993aba76854d640a0c0cec7b442164
YES_OR_NO_QUERY-1784219761-0x9cb52a4d20d31ff6f71ab91173536154e678d95afb999227986a5f99db8bfb5f,managed_adapter_main,Settled,Will Max Martin attend Taylor Swift's wedding?,53949.279882,regular,False,0x0d9d760ff17a0e64ff9b67f48893c0b1ae4874cd462ce6c2d38c82e2b9171fda,2026-07-16 16:36:01+00:00,2026-07-16 17:40:46+00:00,2026-07-16 20:22:22+00:00,2026-07-20 00:31:57+00:00,2.6933333333333334,3.173321759259259,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x9a3fa403a6666eef75f92f181fcf13f9c051914a,0x7f56658341f1c660d9c93b01a6b087e39e84d456
YES_OR_NO_QUERY-1767429031-0x42464be7e3990f2a939cc8fe596241bb17b8ab5ff3ad8d640eb056f52b14dc0f,managed_adapter_main,Settled,LoL: LNG Esports vs Ultra Prime - Game 1 Winner,53483.064868,regular,True,0x4bfd9b1d145d28aabc76f7f30286c6d28e495d983b3b26ffb81b5ee268e6e6d7,2026-01-03 08:30:31+00:00,2026-01-28 01:53:37+00:00,2026-01-28 02:04:49+00:00,2026-01-31 00:43:20+00:00,0.18666666666666668,2.943414351851852,1.0,-5.789604461865809e+58,True,False,500.0,2.0,0x0215598391674d05c6fe0a1e8fd646b2a1ff4b66,0x03d84ed5a98dc7c0eee95b9157dcdebdb3ce6f52
YES_OR_NO_QUERY-1763798589-0x467eea9a337477b2af138389ff9fdc14e37fe9e1bf23cb8febdf1f30a99d0b9c,neg_risk_uma_adapter,Settled,Will Red Star FC win on 2025-12-05?,53461.419326,regular,True,0xd01d0cac28262990b864da1042471b704348ea443ca8394036fdb38d76297bc2,2025-11-22 08:03:09+00:00,2025-12-24 05:09:45+00:00,2025-12-24 05:11:25+00:00,2025-12-28 00:46:19+00:00,0.027777777777777776,3.8159027777777776,1.0,1.0,False,False,500.0,2.0,0xe166a709d65c44a03b7345e346fb6fe8526f94d2,0x9a3fa403a6666eef75f92f181fcf13f9c051914a
YES_OR_NO_QUERY-1768302077-0x6a037ba1be01de3cf9fc8f77868761f98a9f37873234b51af48842d5c78a0f4e,neg_risk_uma_adapter,Settled,Will the highest temperature in London be 9°C on January 15?,53435.140384,regular,True,0x70b6537b62fc23145c8854de3c8cb95e73a051d563fb461c143871c46d64988e,2026-01-13 11:01:17+00:00,2026-01-15 00:02:08+00:00,2026-01-15 00:04:18+00:00,2026-01-19 00:46:36+00:00,0.03611111111111111,4.029375,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xbcc86166bb9cc06fbc5c166e0600e230b6df7880,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1750445452-0xa6aeefd235c578bfb93ca98cfe46fda822b61414f99b5cafc37282cf2be98303,neg_risk_uma_adapter,Settled,Will the Penrith Panthers win the 2025 National Rugby League?,52837.655662,regular,True,0xc393b8b23ae028f55146e6ea0a48b142002b9f237a3c6e7dd2f933bdf5277e0d,2025-06-20 18:50:52+00:00,2025-09-13 09:28:21+00:00,2025-09-13 09:42:45+00:00,2025-09-17 00:36:34+00:00,0.24,3.6207060185185185,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xf84a9bb19845f4d79a14e1deb475a311b4224ba9,0xcf3c440b908ed564245e79452e1e81a259d6f584
YES_OR_NO_QUERY-1726249143-0x6714312bd5867b035f7057ad6432f53fe54ccc8ecf7537665dbad02619b16b1d,neg_risk_uma_adapter,Settled,Will Elon tweet 125-149 times?,52760.550985,regular,True,0x402f16f30f04998e06986d57743107a36ae2dc1b56d3db6cb26813365ed73db8,2024-09-13 17:39:03+00:00,2024-09-18 04:48:47+00:00,2024-09-18 04:51:35+00:00,2024-09-22 00:22:37+00:00,0.04666666666666667,3.8132175925925926,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xaf87e2a09e3f612caff471845b0857a723e83acc,0x3e72d5fd634a27aa8fbaf766efc064c414015ddb
YES_OR_NO_QUERY-1732383254-0xf23cec79600c8948616686504dc279280d6be8289a3ecec1d0610c4d1185133a,uma_adapter_v2,Settled,Arizona State vs. BYU,52452.163891,regular,True,0x3d67e492cea1f453b363d09000392ef811ad6e5a417a7cf2c7c29770f1f53699,2024-11-23 17:34:14+00:00,2024-11-23 23:56:41+00:00,2024-11-24 00:07:37+00:00,2024-11-27 00:22:38+00:00,0.18222222222222223,3.010428240740741,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0x8ace79c4448ed99c4b307470c598468a5bb5ca5e,0x7dbfa2e8a1cc0c4949b2b73df514b70cbd32991e
YES_OR_NO_QUERY-1732567855-0x0dea33247324fdb5fc83513a909bddeb5cbef16f209dc5e9d69c005ae4105e85,uma_adapter_v2,Settled,Will Kendrick Lamar release another album in 2024?,52442.51877,regular,True,0xfc9ee22afc3b4b05222faa613e5a8f3b4499bb3d252b6a417a68b850a52abf10,2024-11-25 20:50:55+00:00,2025-01-01 05:06:57+00:00,2025-01-01 05:20:29+00:00,2025-01-04 00:27:37+00:00,0.22555555555555556,2.7966203703703703,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x6f8a1513a37a9f2b867973c90cdf9648142064d7,0x27dc74f4ce736bfc6d52b9db0969029b157687f7
YES_OR_NO_QUERY-1741240045-0xd55520e08c44abb5a7429c07005d424a88a11e69cb87d5564386da253c151368,uma_adapter_v2,Settled,Will Trump issue an executive order on March 5?,52367.467838,regular,True,0x1360cd15bfcc9e09af772db2aa7019c2e27a07755de2b0d3566f3237cb9d8504,2025-03-06 05:47:25+00:00,2025-03-06 13:13:47+00:00,2025-03-06 13:20:35+00:00,2025-03-09 00:22:53+00:00,0.11333333333333333,2.4599305555555557,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xd2df0d6dddafd319c16efb54d28ba34d7f500536,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1740779445-0xd55520e08c44abb5a7429c07005d424a88a11e69cb87d5564386da253c151368,uma_adapter_v2,Settled,Will Trump issue an executive order on March 5?,52367.467838,regular,True,0x1360cd15bfcc9e09af772db2aa7019c2e27a07755de2b0d3566f3237cb9d8504,2025-02-28 21:50:45+00:00,2025-03-06 05:42:09+00:00,2025-03-06 05:47:25+00:00,2025-03-09 00:22:49+00:00,0.08777777777777777,2.774583333333333,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xd2df0d6dddafd319c16efb54d28ba34d7f500536,0xb96db51026e983c0ab0018c21def1ed7043ab348
YES_OR_NO_QUERY-1761321649-0x0dd23b24c9d001754a869e40dd4db50985d002b7351453763bc16d35e94447ef,managed_adapter_main,Settled,"Chennai Open, Qualification: Mai Hontama vs Vaishnavi Adkar",52255.028305,regular,True,0xcab208943b41d3487c2f12844931a28aae3967c9f02a163e14b465ce284af9ba,2025-10-24 16:00:49+00:00,2025-10-25 09:40:33+00:00,2025-10-25 10:18:55+00:00,2025-10-29 00:41:25+00:00,0.6394444444444445,3.5989583333333335,0.5,0.5,False,True,500.0,2.0,0x0db5aea9f41ce8398104e9d4694cfb18f146c493,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1765197675-0x1c1d02a28e13a7860c5627c2e12947a2f8252cd77acee2b8dcb99847d4aa1ec2,neg_risk_uma_adapter,Settled,Will the highest temperature in London be 61°F or higher on December 10?,52093.958786,regular,True,0x51acbbaeadec2850672ef0426b15a02d44ba9dc6252206cfcbb5bee060457fac,2025-12-08 12:41:15+00:00,2025-12-10 23:05:28+00:00,2025-12-10 23:06:20+00:00,2025-12-14 00:56:11+00:00,0.014444444444444444,3.0762847222222223,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x0a03934beb76ce1c84df1e6ac2608a5c87736e2d,0x4c3f13a5f20a1ffda20ba62e27db4c7d63183da2
YES_OR_NO_QUERY-1769585301-0x065b7ddc07fdc57f6f18d4f65248c953e69401cc0c81f084563c8de0e5eaca5c,managed_adapter_main,Settled,Was Ilhan Omar sprayed with a poison or toxin?,51940.622455,regular,True,0x9e5aba8c5d97e38120985fb2e6c99a11059f314188cf6463b4ed6d43088875b9,2026-01-28 07:28:21+00:00,2026-01-31 01:06:36+00:00,2026-01-31 01:16:02+00:00,2026-02-04 01:13:18+00:00,0.15722222222222224,3.998101851851852,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x03d84ed5a98dc7c0eee95b9157dcdebdb3ce6f52,0x86cc5e1e8fb20102fa7a0fa4afeaf1cbe1be273d
YES_OR_NO_QUERY-1780648032-0x9fa148f5b5ae4a1b4bfbd71006375956354afdb69fb2a55a3a284cbc1b02712f,managed_adapter_main,Settled,Will a province schedule a referendum to leave Canada before 2027?,51199.530648,regular,False,0x006e3bc30b325c9cd4e4a35e33738e7f49634dc353f8495303d511b875d8ad5b,2026-06-05 08:27:12+00:00,2026-06-05 08:27:27+00:00,2026-06-05 09:25:42+00:00,2026-06-08 00:31:09+00:00,0.9708333333333333,2.628784722222222,1.0,1.0,False,False,500.0,5.0,0x9a3fa403a6666eef75f92f181fcf13f9c051914a,0xf3808c4884b9862e83afc5c89bea602001fde894
YES_OR_NO_QUERY-1762370669-0x9fa148f5b5ae4a1b4bfbd71006375956354afdb69fb2a55a3a284cbc1b02712f,managed_adapter_main,Settled,Will a province schedule a referendum to leave Canada before 2027?,51199.530648,regular,False,0x006e3bc30b325c9cd4e4a35e33738e7f49634dc353f8495303d511b875d8ad5b,2025-11-05 19:24:29+00:00,2026-06-05 07:30:07+00:00,2026-06-05 08:27:12+00:00,2026-06-08 00:31:09+00:00,0.9513888888888888,2.6694097222222224,1.0,1.0,False,False,500.0,5.0,0x9a3fa403a6666eef75f92f181fcf13f9c051914a,0xf3808c4884b9862e83afc5c89bea602001fde894
YES_OR_NO_QUERY-1764950489-0xc3a0e052fddfbe162ab6e03bc0c338b47bd0cc793e554f58630cc424912d59ae,neg_risk_uma_adapter,Settled,Will the highest temperature in London be between 62-63°F on December 7?,50171.580805,regular,True,0x697bb28e91003d2b8326bc55a4908d62b6a17c4a11bcd9d8a5fdfa6e5c8d3f76,2025-12-05 16:01:29+00:00,2025-12-07 00:24:31+00:00,2025-12-07 00:33:36+00:00,2025-12-10 00:46:24+00:00,0.15138888888888888,3.008888888888889,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x53692dbf47fce6fb3d54fded6a4834be981f557c,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1736802821-0x6d58f5e943db8f1a295e52c18e01d17afe7870d815355f9d5a9a7359649187bf,uma_adapter_v2,Settled,SpaceX Starship 7th launch by Jan 15?,50103.421539,regular,True,0x77d4617ebe965d2e646b7898c238ece0b21809f3ed6acf4373c0c03764865e5a,2025-01-13 21:13:41+00:00,2025-01-15 15:24:01+00:00,2025-01-15 15:48:47+00:00,2025-01-18 00:22:39+00:00,0.4127777777777778,2.356851851851852,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x142f160bd8ccec03b815b51477c052edf62d5d40,0x8a1dcfa77bf0026aefd9261f0a9d593e1f46d974
YES_OR_NO_QUERY-1778024602-0x20e1ab04b8e0eefb777a766a769e8066958d8e000efb7eb9f1a1c975754b466f,managed_adapter_main,Settled,Will the Starship for SpaceX Starship Flight Test 12 achieve a successful splashdown?,49863.436762,regular,False,0x1a65d4eb8ac985309e78b48906291fffbf137cee590d8d75365f77a0549e9ab9,2026-05-05 23:43:22+00:00,2026-05-22 23:39:43+00:00,2026-05-22 23:43:20+00:00,2026-05-27 00:27:59+00:00,0.06027777777777778,4.031006944444444,1.0,1.0,False,False,500.0,5.0,0xc2796671d43f6a734ec709e9a3f639c672c82239,0xc3388ab89ef91f4edd1fb4956387d61e86426064
YES_OR_NO_QUERY-1755279140-0x15b86d2158ba98dd978aa0cb141161c54ad3bc337c72af6642c33a5c4249c2fc,uma_adapter_v3,Settled,Trump approval Up or Down this week?,49431.229183,regular,True,0xcb0f95181d632f21e776b8f958c27ed1bd7119a22b54762258617f89913539a4,2025-08-15 17:32:20+00:00,2025-08-22 09:21:20+00:00,2025-08-22 09:22:20+00:00,2025-08-26 01:01:31+00:00,0.016666666666666666,3.652210648148148,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x65662caf006b8169b5b2893e5ca696187b9edff8,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1759352477-0xa2aaddd80ce0ae5f4240dc5b01aafe6a1d2ffb973cd3bbb5b24d22ec2db7cf6b,neg_risk_uma_adapter,Settled,Will Jeremiah Ing win Survivor season 49?,49283.157915,regular,True,0x82862fd0fadb97e0db6e6cdceb3435f0b33991481e8a37ea2a108bdfdf40d5f5,2025-10-01 21:01:17+00:00,2025-10-09 21:41:43+00:00,2025-10-09 22:19:31+00:00,2025-10-13 00:41:07+00:00,0.63,3.098333333333333,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x680fa7077dae56d0b685efba7460d987a436adb7,0x1c2a6253cdc410a3b0979acb81e3cf318eb4c8c8
YES_OR_NO_QUERY-1765916053-0x8c120a0af0509039c46b9590a83cfdf463922ed5431e4b6c624f790ac570726c,managed_adapter_main,Settled,"Ethereum Up or Down - December 18, 3PM ET",49275.35643,regular,True,0xe4e356793d4bc62d72b0962e940283aa715b030dd219c2f8b72d0888d3c8ce9a,2025-12-16 20:14:13+00:00,2025-12-18 21:00:03+00:00,2025-12-18 21:01:25+00:00,2025-12-22 00:42:24+00:00,0.02277777777777778,3.153460648148148,1.0,0.0,True,False,500.0,2.0,0x176a56a10b952c4ab1acb234384e97c5574bbdf9,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1751027011-0x4794ff539b1add659cf58f0ad4e13c473317e5631c86382cf5cb96f91a69335b,uma_adapter_v2,Settled,"Bitcoin Up or Down - June 29, 8AM ET",48181.736581,regular,True,0x364187c401714dfbd89046cb140e042ede0b45456e9e6b9133d9fa7ac8e5757a,2025-06-27 12:23:31+00:00,2025-06-29 12:52:10+00:00,2025-06-29 12:53:26+00:00,2025-07-03 00:30:58+00:00,0.021111111111111112,3.484398148148148,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x714bbd25be14ea6a40ab2d74d75073817c4ed424,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1744936524-0x6fc642dcd6ab03bd9f875e530ef0ac0956396b368443864816802bf05006f825,neg_risk_uma_adapter,Settled,Will 'Sinners' gross between $44m and $49m on opening weekend?,47712.9553,regular,True,0x7c4fb7a271ebe1439905038914d28cf01c12c1224bafb4cb6f14ade85c9c55a3,2025-04-18 00:35:24+00:00,2025-04-21 17:15:20+00:00,2025-04-21 17:17:52+00:00,2025-04-24 00:22:53+00:00,0.042222222222222223,2.295150462962963,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0x08e5487cfd5d9a6fe7d5c434513465c1aa30c986,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1739576462-0x3a5515dd1ee4e16471d3946a952b64a8cbb10b1db3b1c70725412673f84e75e1,neg_risk_uma_adapter,Settled,Will the market cap of $LIBRA (FDV) be between $2b and $2.5b on Feb 21?,47602.380084,regular,True,0x395af4268a3e0155ff7662077f4e8fc8090165a18d6dae6a9916e28ee792f00e,2025-02-14 23:41:02+00:00,2025-02-21 17:00:03+00:00,2025-02-21 17:05:54+00:00,2025-02-25 00:28:04+00:00,0.0975,3.3070601851851853,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0xf1f709430ff0f74406a0b14af1a889abfa8ede3b,0x5f41907f983ed394c6bdd74bf11ab0d4bdc75919
YES_OR_NO_QUERY-1720916685-0x3a6dbe9ef673e622dff91ad416ddbe2db575797cb2c822767fa2021b034462ba,uma_adapter_v2,Settled,Fact Check: Was it a real gun?,47597.013173,regular,True,0x5d2f7f958eeb52835fc4bcbb86d5a89ee8b51a7263a065b8b4699db6a8ce6562,2024-07-14 00:24:45+00:00,2024-07-15 22:54:51+00:00,2024-07-15 23:04:43+00:00,2024-07-18 00:30:43+00:00,0.16444444444444445,2.0597222222222222,0.0,1.0,True,False,500.0,5.0,0x8a70eda7032827cde72e75ee49e99dbdadc12e0e,0x3e8379fa4e49648d88dc6c885abd776adbdc2132
YES_OR_NO_QUERY-1755100649-0x9d0fa50f27a3454eb6b9096022bde45bfc2617d2225c09166e00fbb239d0e880,uma_adapter_v3,Settled,"Solana Up or Down - August 15, 12PM ET",47393.498126,regular,True,0x13d14522b39c4a1c2b4c89df5e314675e9eb118542f494d0ce9f19d66a8a31f0,2025-08-13 15:57:29+00:00,2025-08-15 17:00:04+00:00,2025-08-15 17:01:48+00:00,2025-08-18 00:30:54+00:00,0.028888888888888888,2.311875,0.0,1.0,True,False,500.0,5.0,0x8d64e7bb4dec947bced4cf18c4b0cdec311ee2b7,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
YES_OR_NO_QUERY-1769425595-0x8e9f3ada8930c943542c7eceefe03c305097705fbdf1f3a73801e1734ff5887b,neg_risk_uma_adapter,Settled,Will the highest temperature in London be 12°C or higher on January 28?,47391.466972,regular,True,0x43cd777c4929bf4dff172a168879aad91f652f19aab359c2357ed4a011eb20e2,2026-01-26 11:06:35+00:00,2026-01-29 00:01:10+00:00,2026-01-29 00:02:24+00:00,2026-02-02 01:46:20+00:00,0.020555555555555556,4.072175925925926,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x3d856ae467561f78cfe32318d9dd3f89957efeeb,0xbf8bd9f30c4e4104172dc0dd29aed76f25757b1d
YES_OR_NO_QUERY-1750529345-0x837edce564155190768f53c52831d4f6c492b0732bc2356fe12687da0306f71d,neg_risk_uma_adapter,Settled,Will MrBeast's next video get 50m views or more?,47317.957377,regular,True,0x3c80c81b85ea42a229ccbc89b9c9c80c042b22872b835ef9585cd3a1ab542e34,2025-06-21 18:09:05+00:00,2025-06-22 15:49:35+00:00,2025-06-22 17:49:18+00:00,2025-06-25 00:26:47+00:00,1.9952777777777777,2.2760300925925927,1.0,-5.789604461865809e+58,True,False,500.0,5.0,0x238c4fcaf9324d45428e07bf398291a3c0773ed5,0x564a88e41a455f70319934098e639dbcdcf8cf0a
YES_OR_NO_QUERY-1703787939-0xe172e6ac9ad2bcf34db4317f0ba75be00a357a8180f43a8d6c23783da35eb9cf,uma_adapter_v2,Settled,Who's out first: Benjamin Netanyahu or Yahya Sinwar?,47313.166601,regular,True,0xa8d6d1a85165b4956fac8be23b8cdbd73e14e89dcf620e5203c2d3d6a2a60f7e,2023-12-28 18:25:39+00:00,2024-10-17 20:00:54+00:00,2024-10-17 20:08:10+00:00,2024-10-20 00:22:33+00:00,0.12111111111111111,2.1766550925925925,1.0,0.0,True,False,500.0,5.0,0x9860d7309039b9a44b1df878ed4484133a881316,0x3e8379fa4e49648d88dc6c885abd776adbdc2132
YES_OR_NO_QUERY-1732424538-0x7f6ab3327ec1512a5d66766041f60e5b3b19d69377a79f399847a80c9c749148,uma_adapter_v2,Settled,Utah State vs. Colorado State,46850.962544,regular,True,0x098acebab474c23e1608f971a0a2c8a35445612ef6f99454b92bc055b20a03f4,2024-11-24 05:02:18+00:00,2024-11-30 00:17:15+00:00,2024-11-30 00:24:32+00:00,2024-12-03 00:22:30+00:00,0.1213888888888889,2.998587962962963,0.0,-5.789604461865809e+58,True,False,100.0,2.0,0xadb333203b7302571f79c49008c0b9965795349c,0xadb333203b7302571f79c49008c0b9965795349c
YES_OR_NO_QUERY-1765738917-0xdec64ca8ac73161a7f2e7cf1f026def952424970512195782afa9ddcbed5e43c,neg_risk_uma_adapter,Settled,Will Charlton Athletic FC win on 2026-01-10?,46846.118216,regular,True,0x2e91a128f3fc01981b880506f831d5f997abf71cd92ed7de5a27b109f98052b5,2025-12-14 19:01:57+00:00,2026-01-10 21:57:16+00:00,2026-01-10 22:54:12+00:00,2026-01-15 00:48:54+00:00,0.9488888888888889,4.079652777777778,0.0,-5.789604461865809e+58,True,False,500.0,2.0,0x74769e205fcce2577cc2f4ca67762e6595d6306c,0xa556d8d0673943b9bcc26926484fdfa6eea62586
YES_OR_NO_QUERY-1768415456-0xa71a59321a1d8fd28b8f75869a8dccc3a0cacf77a661b46b0503e7cc5241a91f,managed_adapter_main,Settled,Counter-Strike: Eternal Fire vs Acend (BO3),46547.358334,regular,True,0xc2b8f768b5e01696b3a72c53a47bd99d213d5b5c243c8e6c80b537ba67d1623a,2026-01-14 18:30:56+00:00,2026-01-18 18:15:46+00:00,2026-01-18 18:25:40+00:00,2026-01-21 01:03:34+00:00,0.165,2.2763194444444443,1.0,-5.789604461865809e+58,True,False,500.0,2.0,0x9c1f9b97cd995a9c0cf0ffe20f4d2f5e9c830c09,0x9c1f9b97cd995a9c0cf0ffe20f4d2f5e9c830c09
YES_OR_NO_QUERY-1739576440-0x949a0ca785a4b15314f70f67dcea9d29ceed833982d13ea9b905a33fad72aec3,neg_risk_uma_adapter,Settled,Will the market cap of $LIBRA (FDV) be between $1.5b and $2b on Feb 21?,46379.348489,regular,True,0x88079cc2484050798743f6ce42f1edbb1da44eb40a3c24f34b8f814342334282,2025-02-14 23:40:40+00:00,2025-02-21 17:00:03+00:00,2025-02-21 17:03:11+00:00,2025-02-25 00:27:38+00:00,0.052222222222222225,3.3086458333333333,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x43e980b84646e0e3f43feb43eb9ced362394cb36,0x21b5e6a6734b7065ddd2dc4fecfda5ab2622b06d
YES_OR_NO_QUERY-1748788099-0x8854435d5fc1b5dd7b116ecdd281b891afe22cdc7044d4970d8b94ae7cc2e701,neg_risk_uma_adapter,Settled,Will the price of Ethereum be less than $2400 on June 2 at 5 PM ET?,46191.557856,regular,True,0x6248a9509c89d1b45bafa0c2eb4388f8605a7544a40add7e27c4b66804004929,2025-06-01 14:28:19+00:00,2025-06-02 21:01:05+00:00,2025-06-02 21:06:23+00:00,2025-06-07 00:35:56+00:00,0.08833333333333333,4.145520833333333,1.0,0.0,True,False,500.0,5.0,0x53692dbf47fce6fb3d54fded6a4834be981f557c,0xcf12f5b99605cb299fb11d5eff4fb304de008d02
YES_OR_NO_QUERY-1769585303-0x88f97468b85b75e490441397db64d87d36b4545b8e2bd1b5afe5bf61e41156dd,managed_adapter_main,Settled,Was Ilhan Omar sprayed with bacon grease?,46182.430827,regular,True,0x25254d800a10489c26b02aa024a4d9de91017fc48bc6400065d51bd4d9bfa9fe,2026-01-28 07:28:23+00:00,2026-01-31 01:07:28+00:00,2026-01-31 01:15:44+00:00,2026-02-04 01:13:30+00:00,0.13777777777777778,3.998449074074074,0.0,-5.789604461865809e+58,True,False,500.0,5.0,0x03d84ed5a98dc7c0eee95b9157dcdebdb3ce6f52,0x86cc5e1e8fb20102fa7a0fa4afeaf1cbe1be273d
YES_OR_NO_QUERY-1766638927-0x342260f5b47d55c77ccd997af16ce1753fe830394f93fc96161769bf961ac2f4,neg_risk_uma_adapter,Settled,Will Parma Calcio 1913 vs. FC Internazionale Milano end in a draw?,46137.731547,regular,True,0x681983bfac1f28229af7ad950ae9f3e2b06efc981623d9eb23bbd6c4b9310440,2025-12-25 05:02:07+00:00,2026-01-07 21:38:55+00:00,2026-01-07 21:43:11+00:00,2026-01-11 00:46:36+00:00,0.07111111111111111,3.1273726851851853,0.0,-5.789604461865809e+58,True,False,500.0,2.0,0x53692dbf47fce6fb3d54fded6a4834be981f557c,0xa8acb78d14c3090749a3b00e8debebcba46ce40f
YES_OR_NO_QUERY-1767956428-0x4a4e3e3c6ba2a8f3d7a99b26ae9eba02e190d589ce912ae21f2af6bc4feab8ea,managed_adapter_main,Settled,"Solana Up or Down - January 11, 6AM ET",46093.767912,regular,True,0xa2a2c5caa96ec807672d8b31ae2711307c0ab5978b56f126974795fe97344690,2026-01-09 11:00:28+00:00,2026-01-11 12:00:00+00:00,2026-01-11 12:01:28+00:00,2026-01-15 10:41:28+00:00,0.024444444444444446,3.9444444444444446,0.0,1.0,True,False,500.0,2.0,0xc9ffd41c7500d34606606246d8fb6242bfb6b04e,0x0db5aea9f41ce8398104e9d4694cfb18f146c493
